tweetid	sentiment	text
363001127618363392	neutral	FOCUS online-Artikel: Mehr als 20 Millionen Deutsche betroffen: Zehn Irrtümer über Allergien @FOCUSLive http://t.co/DG81UbwUC6
375934473621479424	neutral	Stellenangebot: Oberarzt (m/w) Innere Medizin/ Kardiologie in Raum Erfurth http://t.co/LY5m7yhXmK
369440273459204096	neutral	"#Farbpulver +siffige Leute? #Holi Kleine Erklärung? ""RTL Explosiv Holi Festival of Colours Reportage"" en Vimeo http://t.co/8N5j8efrV0 #Vimeo"
374452168704950272	neutral	"RT @Kreuzer1965: Bestätigung: Für die Anschuldigungen der USA gegen Syrien
gibt es keine belastbaren Beweise
http://t.co/PXh7k8pR0Z http://…"
365873290339811328	positive	Heute Abend dann noch Haare färben und Sport machen :D
377702087771295744	neutral	Die größten Feinde der Demokratie sind zufriedene Sklaven...
368384185594949633	negative	@ReBrosig Dann kann die Konsequenz nur sein, daß Wahlen und Demokratie nicht realistisch sind.
366611794262900736	positive	@heidiklum #HeidiKlumbittegrüßeOneDirectionvondeutschenDirectionern:*****&lt;333333
364364419104387075	positive	Hatmantöne: going for the gold: Wiederentdeckt auf meinem mp3-Player, vorher nie richtig wertgeschätzt: GOING FOR... http://t.co/A3EXsSs1HW
393867199506837505	neutral	@AnaExposito13. Diviertete
375580889452781569	positive	Lebih happy nntn spongebob dri pda nntn bola :D
372975559867113472	neutral	RT @wiwo: Ein eigenes Auto verursacht immense Kosten. Lohnt sich die Anschaffung? Der große Finanzcheck http://t.co/xxFYFFw6sy
373841029252022273	neutral	Wer die Motivation vernachlässigt, vergeudet Arbeitskraft. H. J. Quadbeck, deutscher Chemiker http://t.co/R3GmHG8qKo
375238399588061184	neutral	Sexy Damen Low Rise Jeans Hose Schlag Hose Hüft Weiss. S/36 bis XL/42 Super Preis http://t.co/1pCt509nck
375873790594781184	negative	schlafzimmeblick? eher wachkoma http://t.co/HkbUJS4N2w
390108817994055680	neutral	"#tipico #soccer (tipico de news): ""Van Marwijk schaut nicht auf Namen"" http://t.co/Jj81QC2eNz"
373777728946044928	negative	Ohhh macht erst um 16:00 auf. Durst! (@ Friedrichsruh) http://t.co/29PwQHsBtb
377679178277347328	neutral	@kayvanschendel ja.....
371937733960540160	neutral	Jammern füllt keine Kammern.
374188229542436864	neutral	Le Marquis Modell LM-D38 Westerngitarre: Mering | Sehr schöne gut klingende Westerngitarre aus dem Hause Le Ma... http://t.co/evjTBypbFI
395254314605625344	neutral	Kleiner Hinweis liebe #piraten : Jeder dieser vielen Einzeltexte macht nur als Teil eines langen Wahlprogrammes Sinn: http://t.co/r3ZgD5umXM
390765180264927232	positive	@f0ndue Wahre Worte! :')
364941991270187008	neutral	RT @grbivony: RT @FCBayern: Aus! Der FCB II gewinnt das Derby verdient mit 2:0. 6. Sieg im 6. Spiel - mehr geht ... http://t.co/bkl7o7T9p0
377400865256386560	positive	@Schmeichel2334 your welcome
365830701406367745	neutral	Bundesliga: Dank Medienmonopol einsam statt gemeinsam http://t.co/UKePyZVq4k via @wordpressdotcom
394084934253817856	negative	Die deutsche Bahn konnt sich grad nicht entscheiden ob der zug jetzt nun pünktlich kommt oder nicht.
364989034616987648	neutral	Luis #Suarez erklärt heute im Interview mit @TelegraphSport &amp; @guardian_sport, dass er #Liverpool für #Arsenal verlassen will. #LFC #AFC
369790439010103296	neutral	Können Gedanken Welten erschaffen? Was treibt unsere Seele nach dem Tod? Eine spannende Spekulation als Roman. http://t.co/CEhM8WWCf3
372459706658222080	positive	@Lliryht OK, das war jetzt nur bedingt lustig :D
366465522130370560	negative	@ToTheAether__ Ich weiss keine mehr ;-;
365555966365802496	positive	Hej! Schöne Idee von @gebrauchsgrafik: Abwrackprämie für altes Design: http://t.co/0saHF7hcdH
365925086093520897	neutral	Kranke Englische Bulldogge vermutlich ausgesetzt! Verein bittet um… http://t.co/XMBL1Dv9WL #tierheim #derenburg
377355331912732673	neutral	KäffchenEinladung angenommen ... @_presse_tante_ @frielingbailey @klarheit @Coachforyou @news_brand @OnlinePRManager @inowgb @elaKrieger
369445310923169792	neutral	"``Weil,Siehaetten``tragischBLAUstich?
WieSmichDurchschauen,ueberFarbe.
WarFehltrittBlauHautiger,Nachbar vonUnsDAmalsDieseLANGgewachsenen?"
377731879798976512	negative	"""Arschloch.""
""Vorhanden."""
393435731525640192	positive	Ich will Beyond two souls für die Ps3 T///T
372598311754403840	neutral	@KleinesWeirdo Schick doch via WA ;-;
369877764398006272	neutral	mia wtf alfie und zoe sind auf dem roten teppich @TheNandosGirl
366863284781072386	neutral	23,92€ Pfand, Rekord verdächtig
365554552935682048	neutral	@stefanolix Aber was müsste man denn dann konkret ändern?
373523675921666048	neutral	Neue Westfälische (Bielefeld): KOMMENTAR Der Syrien-Konflikt spaltet den alten Westen Diplomatisches Desaster... http://t.co/n0ev84UhgX
367235151819833345	neutral	"RT @Helge: Schönes Gerücht: ""Monika Lindner von der ÖVP ins Team Stronach entsendet?"" http://t.co/nucfV92Tbr"
395272631219683328	positive	@miinaaa: Ashley darf dann gerne auf eine aussichtslose Mission gehen... ^^
368970863657246720	neutral	Achtung, Fanfare!
370548865797074944	negative	@MobiTigger @_T1t0_ wenn mans genau nimmt nicht. aber begründung siehe tweet oben.
374577725454839810	neutral	Einbalsamierte... http://t.co/1Btjncr3I4
372772639657697281	neutral	"""@mclyte: ""Love does not dominate; it cultivates."" -- Johann Wolfgang von Goethe"""
372255695820709888	neutral	Riesiges Tunnelsystem: Die Unterwelt des alten Roms http://t.co/ECmuKwSm52 via @SPIEGELONLINE
389511146212167680	negative	Manche Menschen sehen ohne Schminke echt komisch aus o_o'
369002694133809152	neutral	Kleinster USB Speicherstick der Welt? Sandisk Cruzer Fit mit 32 GB für 21,28€ http://t.co/HcWwPg9Zj5
368595788114317312	positive	@1steppenwolf bin vielleicht etwas nervös .neue schwiegertochter wird vorgestellt :-)
372817673656467456	neutral	Mein TV Tipp aus der neuen TV Movie App: Mittwoch, 04.September, 18:50, ARD - München 7 Tolle Serie ^^ http://t.co/QxCutQloPe
363312420577873921	neutral	//Die Herrschaften von SIX PACK verabschieden sich nach zwei exklusiven Konzerten (heute und morgen) in die... http://t.co/KB4oD5Hkm7
374184832257257472	negative	Über vier Stunden langer Spaziergang, einmal neue Beine bitte.
377689160783388672	neutral	@Stiftungsrecht @AnwaltHarzkreis @breuer_law @RAWinkler @RAHildebrand @Conny_Craemer @Verteidigung Warme Grüße an einem kalten Herbstmorgen!
369378634093441024	neutral	RT @presroi: Hallo ihr Bibliothekare, schaut Euch doch mal bitte das hier an und beteiligt Euch. Danke! https://t.co/yWByiSIn8Q
365778863986450434	positive	@stromsparmodus @kitschnudle Absolut ohni Problem.
365078021113266176	neutral	@GorrestFump1 Kann ich so nicht bestätigen. Ich wurde schnell wieder entlassen
373039883872632832	negative	Voll geschmacklos, was manche Menschen treiben.
391078503288172544	negative	"Glückliche Pärchen.
Ih. Pfui. Bäh. Aus!"
365076716814737408	neutral	#Entwicklungsland #Schweiz? Laut Grafik punkto #Datengeschwindigkeit deutlich unter OECD-Schnitt http://t.co/thfFyEVmYg via @PUNKTmagazin
363291104839352320	neutral	by http://t.co/h79CVZiD3M by http://t.co/h79CVZiD3M Neu im Download-Bereich: Gratis-Software bearbeitet RAW-Bilder http://t.co/7UCvcVRZ7M
372409093857615872	neutral	ROUNDUP: Griechenland benötigt laut SPD hohen zweistelligen Milliardenbetrag - AktienCheck: Presse... http://t.co/RAOcIjtqVt #WiNewGooDe
377530100205772800	negative	"God fucking dammit was tu ich noch hier? Ich wollte vor ner ewigkeit schlafen ;~;
Morgen 7:05 unterricht. Würg."
364558128706093057	neutral	BSV Rehden vs Bayern Munich 2013 DFB Pokal Highlights 0-5 Shaqiri Muller hat trick Robben Goals Video: BSV Reh... http://t.co/O8POMyWTAK
365764112757690368	neutral	RT @astefanowitsch: #lesetipp Benjamin Blümchen bedroht brave Bürger, Banken, Bonzen. http://t.co/Lx0c2Gr3SR (Dr. Mutti)
385433989214773249	neutral	Bitte!..zum bespiel,.. http://t.co/2NZY55ymKt
370489612944175104	positive	Kaum gesteht man, dass man Würzburger ist, schon folgt einem die halbe Stadt ;) Herzlich willkommen @wuerzburg_de und @StabueWuerzburg :)
396012959446888448	neutral	Starkes Comeback des @fcb_basketball #euroleague 2 Punkte Rückstand gleich Ende 3/4
375362970596802560	negative	tot: meine Aussichten. Endet es.
375432901984137216	positive	Sarung laptop pon blh sue..haha
362837348205084672	neutral	Europa fürchtet die Rückkehr seiner Dschihadisten aus Syrien http://t.co/zMS2VQ5GUa
375864340706230272	neutral	Major Mathe - Brüche addieren [Türkisch] #Folge5: http://t.co/LOylpKM7FA über @YouTube
367229501995880448	negative	#telmi #dewa Brennpunkte: USA: Bei einem Baseballspiel der Atlanta Braves stürzt ein Fan in den Tod
373578730360561664	neutral	"""Habe keine Ahnung - Mutti wirds schon richten!"" deshalb #CDU- #FDP- #SPD- #GRÜNE- uns natürlich #AfD+ für ein... http://t.co/8iSdSIVyYo"
384865056892002304	positive	http://t.co/WIR39c5e2N #viagra sehr billig kaufen
369926753902288896	positive	Der 800 #Kalorien und 40gramm #Eiweiß Gute Nacht Snack wäre auch unten :-)
364659072924000256	positive	@DjKnuXCore Wer hat dir eig. deinen neuen Avatar gemacht? Sieht echt klasse aus!
374223348764798976	neutral	Hätte gerne eine Lungerhose, die beim Beinanwinkeln nicht halb bis zum Knie raufwandert. Hach, Utopia.
391880928269979648	neutral	@EPichlbauer Wobei Reform ja nicht nur von neoliberaler Seite her möglich ist.
390180615846637568	negative	R.I.P. Minka &lt;3 gestern Nachmittag kam unsere Bärenwaldkatze Minka durch einen tragischen Unfall ums Leben.... http://t.co/2Puup5j2S9
385153323277352960	negative	Aber jetzt kommt da sogar Heino schon hin. Heino, auf einem Metal-Festival. Da leck mir doch einer die Hoden. Geht den Bach runter. #LT
372484851641110529	neutral	Schalke 04 leiht wohl Dennis Aogo vom #HSV bis zum Saisonende aus. Muss ich nicht verstehen oder? #S04
366801729154592771	neutral	08:00 sonnig bei 16,7°C * Luftdruck gleichbleibend * Regen 0,0mm * Sonne 1:20h * Bis 8,0km/h aus S-SO http://t.co/hui4hw3RqX
368395845458079744	negative	@breitnigge absolut! Fiese Scheisse.
374279560826998784	neutral	"""Liebe Wähler, Sie kennen mich. Keine Experimente!"" (Angela Adenauer)"
368650825846898688	neutral	Achtung! Neue Facebook-Spam-Gruppe! http://t.co/CHFUFdaMRW
365310964477853697	neutral	Zoodirektor Bernhard #Blaskiewitz muß gehen. Sein Vertrag wird im nächsten Jahr nicht verlängert. http://t.co/y3CbgjVUde
393763600219000832	neutral	On Air: Pierre Mertien - Kein Stern Blueht Eine Nacht
365855431169552385	negative	@KobyPhotography scheiss uf dich!
369014358723940352	positive	#Nabil #Fahmy, #ägyptischer #Außenminister kritisiert den #Westen (und mit Recht). Argumente: #Doppelstandards, #Einmischung #Verharmlosung
367279854636384257	neutral	"RT @SZ_TopNews: ""Im System ist zu viel Geld bei zu wenig Kontrolle und Transparenz"": @thodenk über Korruption in der Pflege. http://t.co/KP…"
395313248708624385	neutral	Nachtspaziergang bei fast klarem Sternenhimmel... Entschleunigen 2.0
364359452876886017	positive	@Stephaniehannni NIE wieder, werd dich nicht mehr im Stich lassen (: ❤
367901488107900928	neutral	GERONTOCAT RETTET DIE WELT! Mit dem Rollator und einem flotten Schlager auf den Lippen!
392558727426867200	neutral	"Gefährliche Körperverletzung: Eifersucht: ""Engelchen"" sticht ""Bärchen"" Messer ... - Abendzei... http://t.co/CUAEMr8EIa #Muenchen #Munich"
375954899928104960	neutral	Neu: Neuss: Böller erschrecken Anwohner http://t.co/6Op268T5Q9
373814735331794944	positive	@HagerGhonem Hehehehehhe Lebesteha 3assal Koko
368007641706266624	positive	@Dennse krasse Mädchenfarben 😜
370539961293893632	positive	@artus69 Haha! Besser gehts kaum noch. Nur in Ausnahmefällen also...
385405686223347712	neutral	"#Rammsteins #TillLindemann zweiter Gedichtband ""In stillen Nächten"" erscheint heute!"
368341781202890752	negative	Kein greek Jogurt mehr da. Gibts halt Cheerios mit Ekel-schmecktüberhauptnichtnach-milch. Bah
373804933252136960	neutral	@sechsbeiner meine Erfahrungen: Cardio (&gt;30 min) &amp; low Carb.
374889173414866944	neutral	Alte Zeiten feiern! (@ One.fishmart) [pic]: http://t.co/EcZs7sjVLm
366129306696548352	neutral	Auftaktsieg gegen Gladbach -Elegant war nur Guardiolas Einstecktuch http://t.co/o5yEciola4 #Auftaktsieg #Nachrichten #N24
391238968798220288	neutral	TSG 1899 Hoffenheim vor unlösbarer Aufgabe? Bayer zu stark? | Stefan Bodemer http://t.co/gQMf8q8n7D
393714807666270208	neutral	Historischer Höchststand an der Börse: Dax springt über 9000 Punkte http://t.co/a6G0jJZXnE
375961262578229248	neutral	"Kaltenborn: ""Wir geben die Saison sicherlich nicht auf"" #F1 http://t.co/GUXpcY9C0T"
392047396001447936	neutral	@aandres_gm z.b. einundzwanzig, neununtneunzig
369195942710239232	neutral	Entertainment ohen Ende und das auch noch kostenlos ! http://t.co/qeq4iMKaiN
362728695007416320	positive	Sind pünktlich kurz nach Mondaufgang wachgeworden. Eine wunderschöne sternenklare Nacht - Faszinierende Fotos vom Mond gemacht🌘
370165166673256448	neutral	Offene Kamine Design: Tipps für ein gutes Geschäft Herd mit Hilfe von Auction Web-Sites bekommen http://t.co/xvrJntfn9I
373203553860341760	positive	A Golden Star Was Born Today @msleamichele 🌟😘
364502554178494464	neutral	Browser-Game gratis Urban Rivals Online Sammelkartenspiel http://t.co/hG119xDnGL einfach ausprobieren #Simulation Urban Rivals
393260098987905025	neutral	@Ephourita meine nachbar wohnung war mal ein wechsel wohnung 4 monate frei 4 monate nicht .. 4 monate ..
395997364756176896	neutral	#ebay #fotografia Canon Powershot G15 G 15 Digitalkamera Ware für den deutschen Markt NEU http://t.co/imGLJ6uTHf
374572381932900352	negative	Irgendwie scheiße ne Kanne starken Kaffee zu trinken, wenn man vorher monatelang max. einen großen Pot getrunken hat.
377354287539838976	neutral	DominaXX: Alter: 27 Sternzeichen: Schütze PLZ- Bereich: 7 Geschlecht: weiblich Augenfarbe: braun Hobbies: Chat... http://t.co/lIfJGBuv1Z
395077566618673152	negative	@schenklklopfer Jop und wenn sich die Agenda nicht noch ändert muss er abends lernen :-\
392635441276801024	neutral	RT @Mofatempler: Menschen mit der Macht, Dein schweres Herz nur mit einem Lächeln oder ein paar Worten leichter zu machen. Immer wieder. Bi…
377058941416771584	negative	#lw #schlecht #nägel #red #lol #tv #haha #long #hair http://t.co/viy2rPDcov
368007884892016640	neutral	@NikSput Hoffentlich!
366122327164981248	neutral	Tim Louwerse (NEC Nijmegen D Jugend) mit seinen personalisierten Sells Wrap VII Elite Aqua Junior in Pro Keepers... http://t.co/4kCpOK7pMn
375691149400612864	neutral	Angebot: Slip RO-Sarina - Ein Hingucker aus Spitze. Auch super sexy für die Hochzeitsnacht. Lässt sich super ... http://t.co/nD0uS3PPV4
391319973333073920	neutral	"TSG protestiert - Brychs ""leichte Zweifel"" http://t.co/FbqqgEQp3E October 18, 2013 at 11:08PM"
373783642796859392	neutral	2.9.2013 Sprechstunde #Versicherungsfragen bei #Haus &amp; #Grund Wilmersdorf 11:00 Uhr, 13:00 Uhr Lunch 'Non solo Vini' https://t.co/jwMVcO2JYD
395993661088878592	neutral	@pellomeino Jasicher, die Band, die nach Status Quo beim 1985er LIVE AID Konzert dran war. Der Sänger ?
377048279600873472	neutral	"BVB-Chef Watzke: ""Würde niemals Klopp entlassen"" http://t.co/8GlGHDLOw3"
363766294635876352	positive	0,5 Bier in einer netten zentralen Bar 3,30. Ich sollte nach Rostock ziehen ;-)
393888653359210496	positive	@GroteRuetze Schlaf gut &amp; träume süß... aber nicht von der verbotenen Frucht träumen *heb mahnend den Finger... grins breit*
394039023217287168	neutral	#Eishockey #Oberliga Oberliga Nord: Adendorfer EC nicht für großen Kampf belohnt – 3-4 gegen Rostock... http://t.co/yS6giE297D #Adendorf
391153665165500416	neutral	Neue Version der Facebook iOS App erlaubt unter anderem das Editieren von Beiträgen http://t.co/vWcKEDltfQ
393882164745732096	neutral	#Gehaltsvergleich #kfz meister http://t.co/RyfkVWkhNu
375906745337798656	neutral	@dennismueller Nope. Da bin ich bei dir. Bin selbst 3-4 Tage in der Woche vegan/vegetarisch. Geht um Konflikt Staat vs. Individuum!
395292608638898176	neutral	Errungenschaften des ProstG auch gegen #Emma Kampagne erhalten http://t.co/YWfNTRVS0M Gegen Diskriminierung #Piraten http://t.co/ne0aQwwOtJ
385349394251276288	neutral	Folks Was kostet Strom wirklich?: Screenshot aus Studie Endlich ein Vergleich von staatlicher #Förderung und... http://t.co/yVS4ok8v19
373735462872944640	neutral	RT @P_I: Viele Südeuropäer enden in Hartz IV http://t.co/ZdLRusQBZq
377550635551719424	neutral	Unser kleines Gewinnspiel im letzten #BLINDzelnMagazin war übrigens ein toller Erfolg. Toll, dass so Viele mitgemacht haben. ...
392228337973993472	positive	"@Voidi der = die. Hats nun genervt weggepackt mit den Worten ""nix geht hier"""
367032956994334720	positive	@ulrikelanger Davon geh' ich aus! :-)) Kommt wohl niemand anderes infrage. @lobbyfA
375745818021871616	neutral	"Der Fehler ist wohl nur mir aufgefallen... Bin ich kleinlich oder verlange ich gar zu viel?
Ach fuck that.. Ich dreh mir noch eine."
373226882558607360	positive	@DrachenHerz Ihr gehört nicht zum besten Bundesland! Ha!
370819700374380544	neutral	"RT @AHGZde: #Halbfinalisten des ""#Hot or #Not #Awards"" stehen fest http://t.co/lFGU4qZAB6"
368430645648691200	positive	"Und dank Emulator ""Springfield"" auf dem Laptop spielen."
364514013042196480	neutral	"Aufgabe ""Schnelles Feuer"" abgeschlossen http://t.co/cLoKCfs0vl #Android #AndroidGames #gameinsight"
367771737175646208	negative	Nicht so in Stimmung für Twitter.
393434493974880256	neutral	@felipeheinrich BAITA
371714219466842112	positive	@MartensEd joa xD schön nach blut OwO
363789124114714625	neutral	ePlayer: Highlights Shandong - R&amp;F. CSL: Wembley-Tor! Shandong festigt Rang zwei. Kanal: Fußball Asien
362999718244548608	positive	@ChrisPakusch Sportlich, sportlich! Gönn dir zwischen deinen ganzen Terminen auch eine Pause
385341521505312768	positive	@Unicornheart_ Danke, ich gebe mir Mühe. &lt;3
390157287064481793	neutral	Offen, aber skeptisch http://t.co/TrLCx3qvQq #Deutschland
389492632457846784	negative	@gabrielekuhn ja. und sie tut immer noch so, als ginge uns das Team Stronach was an
366290518864429057	neutral	Ipad 4 32Gb Weiß: Geisa | VERKAUF Hier ein 4 32GB iPad in Weiss! IPad Das ist, dass 8 Monate alt. Ja bekommen ... http://t.co/JRaRlwo0oi
394113849752059904	neutral	RT @Amorlauf: Ein Freund bewahrt deine Geheimnisse, verhindern dein Stürzen, trocknet deine Tränen und bereut es nicht dich zu lieben.
373218917574905856	neutral	"@LadyRedSinclair um mal den großen Karl Dall zu zitieren: ""Thank you very very much much much - Englisch lernen ist Quatsch"" ^^"
364446669456154625	neutral	einfach nur retweeten bitte bitte bitte #mtvhottest Justin Bieber
369877747847659520	neutral	@CD_Hoff Bringt dieses TRIM was man 4.3 eingeführt wurde auch beim S2 Verbesserungen der Geschwindigkeit?
372823210238443520	positive	"Am Samstag wird wohl der ""All You Can Eat"" Chinese zusammen mit @mozey0 unglücklich gemacht. ^^"
363368191961354240	negative	@achristiebinger Sigh!
394419333646262272	neutral	Neue News: iWork-Update: Kritik wächst http://t.co/DM8Hqxo4b4
394935434200887296	neutral	#Newbie Re: Ein herzliches Hallo aus dem Rhein Sieg Kreis http://t.co/bkP4dmpeP1 #Ducati #SBK
369412045545820161	neutral	Wer muss bis 8 in Krefeld arbeiten, geht dann direkt ins Fitnessstudio und muss dann nachts zu Hause die Spülmaschine ausräumen?
364589170871635970	positive	http://t.co/YfW32Cpwam #Haus Veronika 4 #HappyFriendshipDay
394761999785426944	neutral	"Mehr Monster gegen (das arme) Tokyo:
http://t.co/mYpELBHvTv http://t.co/GyJrg3miEc"
376947326595911680	negative	RT @NadineMBuble: Schule :( Nach diesem Wochenende einfach keine Lust....
364692833027883008	neutral	Neue Pop-CDs: Die Editors schrumpfen die Welt http://t.co/9mRQpLeqwc via @welt
370176868676542464	positive	@MartinaOppel hahah. Habs n Georg auch schon vorgeschlagen für Montag aber er will sich net lächerlich machen xD
390913390161719296	neutral	@3mausimhaus jepp Leadsänger Samu Haber von Sunrise Avenue. Hab den unzählige male live gesehen. Tochter war großer Fan.
366152962470445056	negative	“@Asilira: Bin vlt eini vode einzige wo nöd ad streetparade gaht, so unnötig” nei bisch nöd! definitiv nöd!
370923966522601472	neutral	HP Color Laser Jet 2840 Wenig ben. , in: Dahlwitz-Hoppegarten | HP Color Laser Jet 2840 Wenig ben., in sehr gt... http://t.co/1nNgRjGnVx
370210821538054144	neutral	'Für 3 kochen, obwohl man alleine wohnt' kann ich gut.
366294293683515392	neutral	"VfL Wolfsburg:""Zuhause gegen Aalen http://t.co/KpRstCP2FG"" #Woelfe #Wolfsburg #WOB"
368462987864313856	neutral	Endlich mal ne hübsche Frau die auch noch Autofahren kann http://t.co/UMpZd1sPwu #rtl
365106223516876800	negative	@ChrisLietze ehrlich gesagt find ich sehen die headset träger noch alberner aus *g*
394129360237907969	neutral	Beratung: die zum Ziel hat, eine Aufgabe oder ein Problem zu lösen oder sich der Lösung anzunähern Error
366643477775269888	neutral	TSV verliert den Test gegen SC Marl-Hamm II verdient mit 1:3. Kai Kallinowski traf zum 1:1-Pausenstand.
369792217516220417	neutral	Bericht: Foxconn liefert Anfang September zwei neue iPhone-Modelle: Laut Wall Street Journal will Apple neben ... http://t.co/O898t64TMI
391875450127269888	neutral	So richtig alleine bist du erst dann, wenn du in der Sonne am See sitzt und dich die Enten mit Brot füttern wollen.
368322470278737920	neutral	"""Willkür öffentlich machen"": Mollath will Psychiatrie-Patienten helfen http://t.co/ai0MVw0L0R #Panorama"
394775140627931136	neutral	RT @bangpowwww: Was würde Haftbefehl wohl frühstücken?
375656852841046016	negative	Grausame erste Hälfte bis hier hin. Die zweite kann nur besser werden! #KoerbefuerD
394094644143091712	negative	RT @THlus: Spackos #wiepeinlich #S04BVB
365584324021600256	neutral	@ungehalten Macht nichts. Ich hab Decken.
377100058379841537	negative	@Kristina2349 Aaaaaaarw, wieso muss dad so heißen xD
393315904333045760	neutral	Ich hab was neben mir liegen. http://t.co/r9u0fDgvM8
377701240396062720	neutral	RT @Fotokiosk: #streetphotography Urban Connections - Der erwartete Zufall #hansen ---&gt; http://t.co/O8F4wc95yn
372416253648207872	positive	@Hannes_BVB Felipe du Schlitzohr .. Führe sie in die 2 Liga .. #freeshinji !!!!
370535615928238081	neutral	Bekommen Sie den besten Preis f�r #Reich #Hochzeitskleid Nicht z�gern!(nicht versp�ten) http://t.co/BCLeADMQfe #fb
374800585452961792	negative	Ok ich komm so nicht klar, hab grade meinen gastvater aus England getroffen.
364545260438827009	neutral	Diese Tat macht ihm wenig Ehre.
368010175094878208	neutral	ups da geht der ADAC Hubschrauber hinter dem Bendplatz runter
394838784698626049	negative	.@DB_Bahn Danke. *verzweifeltguck* #Bahn #Unwetter #Ausfall #HöhereGewalt #Sturm
372755472220045312	neutral	Großer Fortschritt http://t.co/04hwbbB5dg
376398577502679040	neutral	Und ausgekotzt: http://t.co/bo4Y8D47oE [Wer's lesen will, muss mich jetzt wohl bei LJ adden. ;D]
385552939713982464	positive	@HighAltitudeLab brahahahahahah. Danke. Das war schön #domian
374613825820979201	positive	die neue Folge muss heute einfach sein !! #heisenberg #breakingbad
390855600927956992	neutral	RT @a_watch: CDU erhält erneut Großspende aus #BMW-Umfeld / Audi stoppte Spendenpraxis schon vor Jahren http://t.co/LH3MoJglcT
389786196035256320	neutral	So schaut Wutz vorne aus. http://t.co/7qoeEHOguY
371297901462704128	neutral	Neue Gadgets: Diese Digitalkamera müssen Sie selbst bauen http://t.co/aGb69FEJa2
368996730072600576	neutral	"Gutschein ""German Dream Nails"": Gratis Versand ab einem Mindestkaufwert von 40Euro bei GERMAN DREAM NAILS http://t.co/WvO3hjGBUg"
391194794535702528	negative	@capo42 das darf man alles nicht so ernst nehmen. Eben mittel um Zeit zu verplempern..., sonst nichts
393114686817718272	negative	@Systematisch ---- uuffffff
366177323088744448	neutral	AEG Lavamat 72610: Fehlermeldung C9 http://t.co/m6IZceOWPP
369766359384993792	positive	Ik ga douchen tot straks lieve schatten. ❤
390160323782934528	positive	@sentenzomat @barfuessler jetzt erst recht geteerten und auf Seltsames aufmerksam machen ;)
376603364643340288	neutral	@TeraEuro regelkonform geworfen zaehlt nur wenn auf bebaute flaeche gezielt (kein krater ?) cc @terrorzicke @Fischblog
366980347877015552	positive	@TundW @kratzbrste awww....so geil....jetzt werd ich gleich wuschig... :***
366918754178838528	neutral	Pirate Bay mit eigenem Browser gegen Zensur: Zum zehnjährigen Bestehen schenkt die Piratenbucht den Nutzern einen... http://t.co/7t0dZfjxLB
389776369044844544	neutral	Let's Play Pokemon Y German Part 4: Arenaleiterin Viola von Nouvaria City: http://t.co/uQUe4gTsJq über @YouTube
389756265842216960	neutral	(Aber müssen sie dabei unbedingt Schlager hören? &gt;.&lt; Ich will mein Fenster aufmachen.)
369341342410735616	neutral	Klopp nimmt Hummels gegen Kritik in Schutz http://t.co/apzitfiGpd
375617287862386688	negative	@examstagram Keinen Bock mehr...
365463867758878720	neutral	"@AustriaDaily - Telekom-Prozess: 'Wollten Haider zufriedenstellen"": Beim Auftrag für den damali... http://t.co/csiAJGwW1C #politik #news"
